11500967,01/17/2015 09:14,[RMS] Burglary,1401 ENTERPRISE ST  VALLEJO CA 94589,Place: MINI U STORAGE
11500736,01/17/2015 08:48,[RMS] Burglary,869 OAKWOOD AV  VALLEJO CA 94591,Place: CHARLIE LOCK AND KEY
11500816,01/17/2015 08:37,[RMS] Burglary,1142 OHIO ST  VALLEJO CA 94590,
11500723,01/16/2015 19:14,[RMS] Burglary,847 VALLE VISTA AV  VALLEJO CA 94590,
11500759,01/16/2015 15:19,[RMS] Burglary,2524 TENNESSEE ST  VALLEJO CA 94591,
11500674,01/15/2015 18:37,[RMS] Burglary,915 NAPA ST  VALLEJO CA 94590,
11500664,01/15/2015 17:12,[RMS] Burglary,301 NEVADA ST  VALLEJO CA 94590,
11501457,01/15/2015 11:35,[RMS] Burglary,148 HAWKESBURY CT  VALLEJO CA 94591,
11500875,01/15/2015 10:13,[RMS] Burglary,415 LIGHTHOUSE DR  VALLEJO CA 94590,
11500692,01/15/2015 06:39,[RMS] Burglary,1900 SPRINGS RD  VALLEJO CA 94591,
11500570,01/13/2015 20:00,[RMS] Attempted Burglary-Felony,118 SERRA CT  VALLEJO CA 94590,
11500565,01/13/2015 17:38,[RMS] Burglary,109 GREENFIELD AV  VALLEJO CA 94590,
11500550,01/13/2015 14:26,[RMS] Burglary,141 HAGGERTY ST  VALLEJO CA 94591,
11500501,01/13/2015 01:20,[RMS] Burglary,AMADOR ST & ILLINOIS ST  VALLEJO CA 94590,
11500494,01/12/2015 19:51,[RMS] Burglary,500 MONTEREY ST  VALLEJO CA 94590,Place: APARTMENT
11500492,01/12/2015 19:05,[RMS] Burglary,211 SPRINGS RD  VALLEJO CA 94590,
11500487,01/12/2015 17:46,[RMS] Attempted Burglary-Felony,745 KENTUCKY ST  VALLEJO CA 94590,
11500479,01/12/2015 14:53,[RMS] Burglary,141 PARKHAVEN DR  VALLEJO CA 94591,Place: GAMBA RESIDENCE
11500459,01/12/2015 12:00,[RMS] Burglary,622 MILLER AV  VALLEJO CA 94591,
11500486,01/11/2015 15:07,[RMS] Burglary,1401 ENTERPRISE ST  VALLEJO CA 94589,Place: @ 218 COURTLAND CIR
11500540,01/11/2015 12:15,[RMS] Burglary,726 KENTUCKY ST  VALLEJO CA 94590,
11500629,01/11/2015 02:26,[RMS] Burglary,120 EL MONTE AV  VALLEJO CA 94591,
11500403,01/10/2015 17:26,[RMS] Burglary,522 MAINE ST  VALLEJO CA 94590,Place: @POSS 459
11500399,01/10/2015 14:49,[RMS] Burglary,1037 VIRGINIA ST  VALLEJO CA 94590,
11500423,01/10/2015 10:14,[RMS] Burglary,1900 SPRINGS RD  VALLEJO CA 94591,Place: NATIONAL PETROLEUM
11500536,01/10/2015 10:06,[RMS] Burglary,2000 ASCOT PKY  VALLEJO CA 94591,
11500530,01/10/2015 09:56,[RMS] Burglary,469 HARMONY LN  VALLEJO CA 94591,
11500369,01/09/2015 17:32,[RMS] Burglary,708 YORK ST  VALLEJO CA 94590,
11500365,01/09/2015 15:54,[RMS] Burglary,108 SILVERPINE LN  VALLEJO CA 94591,
11500357,01/09/2015 13:42,[RMS] Burglary,212 HAVEN CT  VALLEJO CA 94591,
11500352,01/09/2015 11:02,[RMS] Attempted Burglary-Felony,6125 WILD DUNE CT  VALLEJO CA 94591,Place: MARICICH RESIDENCE
11500537,01/09/2015 10:27,[RMS] Burglary,1101 NIMITZ AV  VALLEJO CA 94592,
11500336,01/08/2015 21:46,[RMS] Burglary,912 CAROLINA ST  VALLEJO CA 94590,
11500335,01/08/2015 21:37,[RMS] Burglary,139 PURDUE DR  VALLEJO CA 94589,
11500331,01/08/2015 19:46,[RMS] Burglary,36 B ST  VALLEJO CA 94590,
11500332,01/08/2015 19:33,[RMS] Burglary,2851 REDWOOD PW  VALLEJO CA,
11500333,01/08/2015 19:33,[RMS] Burglary,2851 REDWOOD PW  VALLEJO CA,
11500322,01/08/2015 15:08,[RMS] Burglary,RYDER &  BENICIA ROAD  VALLEJO CA 94590,Place: @3280 SONOMA--GUN TAKEN
11500515,01/08/2015 15:08,[RMS] Burglary,920 HUMBOLDT ST  VALLEJO CA 94591,Place: PUBLIC STORAGE
11500272,01/08/2015 11:26,[RMS] Burglary,320 BRUNSWICK DR  VALLEJO CA 94591,
11500256,01/08/2015 03:08,[RMS] Attempted Burglary-Felony,2150 REDWOOD ST  VALLEJO CA 94590,Place: KENTUCKY FRIED CHICKEN
11500328,01/07/2015 16:45,[RMS] Burglary,SOLANO AV & STEWART ST  VALLEJO CA 94590,Place: WILSON PARK
11500258,01/07/2015 06:53,[RMS] Burglary,1110 COLUSA ST  VALLEJO CA 94590,Place: GVRD WHEREHOUSE
11500198,01/06/2015 16:49,[RMS] Burglary,5848 CABERNET DR  VALLEJO CA 94591,
11500363,01/06/2015 14:37,[RMS] Burglary,1427 RICE ST  VALLEJO CA 94590,
11500170,01/06/2015 09:49,[RMS] Burglary,23 MULLER ST  VALLEJO CA 94590,
11500205,01/05/2015 20:16,[RMS] Burglary,927 CAROLINA ST  VALLEJO CA 94590,
11500520,01/05/2015 19:42,[RMS] Burglary,142 FLYING DUTCHMAN CT  VALLEJO CA 94591,
11500146,01/05/2015 17:36,[RMS] Burglary,6656 SAWGRASS LN  VALLEJO CA 94591,
11500462,01/05/2015 17:16,[RMS] Burglary,1825 SPRINGS RD  VALLEJO CA 94591,Place: HAPPY TAILS THRIFT STORE
11500132,01/05/2015 11:45,[RMS] Burglary,271 CADLONI LN  VALLEJO CA 94591,Place: LOPEZ RESIDENCE
11500127,01/05/2015 10:40,[RMS] Burglary,1333 COLUSA ST  VALLEJO CA 94590,
11500153,01/05/2015 00:34,[RMS] Burglary,149 MAHER CT  VALLEJO CA 94591,
